"","baseMean","log2FoldChange","lfcSE","pvalue","padj","abslog2FoldChange"
"LOC410910",296.918703033627,-0.219342036142473,0.0794110052969005,0.00513142011350146,0.013819176486061,0.219342036142473
"LOC410911",562.527607217767,0.547493668126106,0.0720459509643283,1.75036797543965e-14,3.94726527640571e-13,0.547493668126106
"LOC410913",82.1057027236221,0.0822197357687779,0.192500969975276,0.636633404118674,0.732012708694858,0.0822197357687779
"LOC410915",125.566280636123,0.00192683471675546,0.16944641245048,0.991929205586819,0.995416224143713,0.00192683471675546
"LOC410916",2772.83535739636,-0.0377742518907175,0.0948974862683863,0.681095011667993,0.767010104547502,0.0377742518907175
"LOC410918",4243.17783047922,0.00419367039441073,0.169063669182083,0.980813114660199,0.988583938510417,0.00419367039441073
"LOC410920",396.635960576387,1.09959358516184,0.089802817118292,2.76030976922048e-35,4.19567084921513e-33,1.09959358516184
"LOC410922",806.883164012863,0.267642281529477,0.0802692341734211,0.000664379581132361,0.00230807320201043,0.267642281529477
"LOC410923",1909.42984696653,0.175413371824167,0.0771205591356663,0.0206452825596167,0.0462188957685069,0.175413371824167
"LOC410924",2574.87461128443,-0.28670636854088,0.0722174455289338,5.14387012277246e-05,0.000233167528725518,0.28670636854088
"LOC410925",1251.39721287471,2.73965569114072,0.428895364074114,5.33551862761246e-12,8.89557122757496e-11,2.73965569114072
"LOC410926",355.923095381992,0.859399092174461,0.197128591408316,2.41658626124793e-06,1.46018201350778e-05,0.859399092174461
"LOC410928",5.6297164600087,0.227461092828314,0.263611604108335,0.281422954963768,0.397558752552316,0.227461092828314
"LOC410933",1540.14848315742,0.144167921258371,0.0997132437600417,0.145188239795281,0.233065856338495,0.144167921258371
"LOC410936",501.952030634316,0.137139222044989,0.0750161331107217,0.0627331014863341,0.116971199585161,0.137139222044989
"LOC410938",341.900972297679,0.518424263012821,0.0624287039122729,4.65073455206055e-17,1.40289168034321e-15,0.518424263012821
"LOC410940",771.315858663281,0.33756740499839,0.0973414026619194,0.000265330836264539,0.00102828877736429,0.33756740499839
"LOC410941",1749.83167112946,-0.163265177753778,0.0397783789254343,3.64478755113843e-05,0.000170361795121902,0.163265177753778
"LOC410943",7.88986695038401,1.23224762758831,0.301705417630369,5.25826972983266e-06,2.94745157653072e-05,1.23224762758831
"LOC410944",561.364918141368,0.669176535715626,0.169308315618348,2.16440963662809e-05,0.000106125891860474,0.669176535715626
"LOC410947",2.55324564512859,-0.459527947665546,0.358806188007025,0.0708566356402622,0.129538591617249,0.459527947665546
"LOC410948",17.030565621294,-0.298528473272077,0.186377379073137,0.0755484321177374,0.136327297179463,0.298528473272077
"LOC410949",437.969132291973,0.0777074994908427,0.0375430444244479,0.0379155111391626,0.0768953634331588,0.0777074994908427
"LOC410950",715.275660199784,0.0178483999068754,0.0621873421626969,0.773046646388884,0.839598256584105,0.0178483999068754
"LOC410951",754.543675753697,-0.0955788482946301,0.145551048021323,0.475456710953285,0.592060910505742,0.0955788482946301
"LOC410952",366.285140248902,-0.0491952048406267,0.0874104834113447,0.594826903426764,0.697790325519379,0.0491952048406267
"LOC410953",7838.52730924823,-0.327316568124271,0.0861578103034609,0.000109717754479909,0.000464257627777607,0.327316568124271
"LOC410956",1152.8918793743,-0.288923785789924,0.106266751525587,0.00476557334265578,0.0129591706325379,0.288923785789924
"LOC410957",169.559948791881,0.356507432267339,0.111018760999785,0.000882003877890138,0.00297178807505513,0.356507432267339
"LOC410958",12007.7244243052,-0.117913260214948,0.0611308646916379,0.0520448042577754,0.100054597410152,0.117913260214948
"LOC410959",10.4263600740903,0.315563777789927,0.24098487805139,0.113676360395943,0.190748117860088,0.315563777789927
"LOC410960",5068.13892041308,0.535338676733061,0.0611130124476403,7.18803535659539e-19,2.64555867338341e-17,0.535338676733061
"LOC410961",222.622950717285,-0.263341866681099,0.0769475720639851,0.000513739482647105,0.00183871453667402,0.263341866681099
"LOC410964",1119.35102898889,-0.221777249729545,0.0574112581137419,9.9614193068714e-05,0.000427016060620531,0.221777249729545
"LOC410965",544.215392946258,-0.0500112841132085,0.0625383136018915,0.411041056434561,0.529127202431819,0.0500112841132085
"LOC410967",332.418895339728,-0.449440145218098,0.134155969465593,0.00040199465129023,0.00147768385637589,0.449440145218098
"LOC410968",636.720265018181,-0.080868928943581,0.0445013879821534,0.0677961958140073,0.124935738376717,0.080868928943581
"LOC410969",471.612337188683,-0.0614693972163906,0.0528108108489914,0.251459018213123,0.36374692240346,0.0614693972163906
"LOC410970",626.837026532328,-0.00217547668619716,0.0706161296147198,0.972795640791815,0.983467235020075,0.00217547668619716
"LOC410972",1650.58074819498,-0.0745740546060757,0.0974963601186671,0.424196157801448,0.542291594237908,0.0745740546060757
"LOC410973",329.005774812498,0.185220130770111,0.072430600239112,0.00914274452495024,0.022879341868723,0.185220130770111
"LOC410975",1078.78959429262,3.04508495911961,0.503547071884072,1.73748566688789e-12,3.09992869592315e-11,3.04508495911961
"LOC410976",385.524473912643,1.66117070311804,0.487002335597335,4.59598049849859e-06,2.61376850118695e-05,1.66117070311804
"LOC410979",16.0375211767866,0.517706584273644,0.255075265446383,0.0155031165105762,0.0359232776954631,0.517706584273644
"LOC410980",976.061033808549,0.000106019651853993,0.0417981416158913,0.996979422488549,0.997969608931096,0.000106019651853993
"LOC410982",1402.02130664971,-0.0373355062911724,0.142387930480728,0.782785912272945,0.847071754653557,0.0373355062911724
"LOC410985",132.036312928936,-0.25822663048133,0.0771654217604318,0.000659893067627904,0.00229453014364735,0.25822663048133
"LOC410986",593.645178661378,0.384187724411671,0.215096165711131,0.0407872252875235,0.081658173924936,0.384187724411671
"LOC410987",657.227957051152,0.0910323902766679,0.0473117359870909,0.0568888621034064,0.10775647225413,0.0910323902766679
"LOC410989",514.832266171495,0.121075615058768,0.128716709081069,0.32383860012632,0.443462840607886,0.121075615058768
"LOC410990",858.743825101173,-0.177160784210244,0.0839429371376703,0.0301729255402707,0.0633669335229371,0.177160784210244
"LOC410992",953.292604673718,0.115304510079156,0.0557490934557983,0.0361443080479893,0.073995623822576,0.115304510079156
"LOC410993",274.017903902159,0.861424046907151,0.0854983040705547,1.40514224275856e-24,9.08606895538461e-23,0.861424046907151
"LOC410994",3503.19672279597,0.670070108994581,0.142216523486816,7.27556343157611e-07,4.87425268478345e-06,0.670070108994581
"LOC410996",917.741521617006,0.185689390844764,0.292549565756407,0.393652228399321,0.513520472713515,0.185689390844764
"LOC410997",899.096288898922,-0.150037221546883,0.305351330101862,0.475596013941352,0.592060910505742,0.150037221546883
"LOC410998",409.626189260783,1.14594884260602,0.161969359094102,1.3585302650246e-13,2.7509062667557e-12,1.14594884260602
"LOC410999",955.193401963173,0.247384404541207,0.0503310055230284,7.39410438275772e-07,4.94800444229825e-06,0.247384404541207
"LOC411003",1011.61220565791,-0.0762605383754693,0.0761428454220338,0.296928727073172,0.414032229133466,0.0762605383754693
"LOC411006",2736.63054196477,-0.078852494587624,0.0608826376518042,0.178572270426149,0.275436195712658,0.078852494587624
"LOC411009",59.7469245535664,-0.00349704074199326,0.154678174103698,0.979872626460059,0.987837192604237,0.00349704074199326
"LOC411011",748.55679785693,-0.545819497074779,0.132269523930163,1.43193026183569e-05,7.26140025326037e-05,0.545819497074779
"LOC411012",320.751631302438,0.385398155778877,0.0783770598222,5.53405855407507e-07,3.79663665397976e-06,0.385398155778877
"LOC411013",973.005070378825,-0.0676828114656372,0.0526185942042174,0.194617219336641,0.29558784520063,0.0676828114656372
"LOC411014",8909.98769196837,0.145430137437769,0.108530549016499,0.166715708372951,0.260373719081534,0.145430137437769
"LOC411018",383.91842434892,0.0787329543816817,0.16747429042032,0.606938881088004,0.707319791322712,0.0787329543816817
"LOC411019",370.649014170535,0.349170943122135,0.0971026558002866,0.000207665871872135,0.000824184931974046,0.349170943122135
"LOC411021",1243.22689340313,1.41187004108094,0.184122612998789,1.56102283869626e-15,4.01543105584639e-14,1.41187004108094
"LOC411023",165.884149827653,-0.256990428554624,0.34306678398386,0.251358304860476,0.363646180480471,0.256990428554624
"LOC411024",1158.32533305488,-0.102160582872761,0.063757117054445,0.0933855342707326,0.162549716404618,0.102160582872761
"LOC411026",1178.32281268625,-0.0947906829373513,0.0613758275223301,0.121936870840887,0.201916968919318,0.0947906829373513
"LOC411030",678.310412821166,-0.15196046060662,0.0598305574387334,0.0106882081463757,0.0261067934433517,0.15196046060662
"LOC411036",14.1163131793561,0.448843464435953,0.202239466380066,0.0125131346032633,0.0298631904286163,0.448843464435953
"LOC411037",5.69181863129904,0.792418442013555,0.317946537437533,0.0019290491951413,0.0058795811926911,0.792418442013555
"LOC411038",430.698719811382,1.2258316827343,0.164955652598288,1.29720647964921e-14,2.98281034141735e-13,1.2258316827343
"LOC411043",1158.92956032833,-0.243479678178686,0.0671721295040082,0.000219581707030307,0.000866453496468641,0.243479678178686
"LOC411044",219.902845814015,0.0140449726754481,0.0693174109163101,0.829664438673144,0.882281718174675,0.0140449726754481
"LOC411045",598.249498101284,0.953036061103654,0.125315485901202,5.32897429924833e-15,1.29131087367293e-13,0.953036061103654
"LOC411046",762.606933899923,-0.353588483463181,0.114629463264944,0.00131508055674617,0.00422616771997724,0.353588483463181
"LOC411047",853.765086654911,-0.122926521780219,0.128654633842231,0.335687100078311,0.456134586701685,0.122926521780219
"LOC411048",3733.90210004319,0.109209805403393,0.147226816823039,0.435588686501376,0.553783400696513,0.109209805403393
"LOC411050",6.87261437238439,0.881429001805341,0.266341751129593,0.000147909560032948,0.000607202206462864,0.881429001805341
"LOC411052",1080.48992541596,0.238310880745812,0.0776630387724041,0.00222980152570554,0.0066643506273896,0.238310880745812
"LOC411053",429.545123526236,0.367056009014433,0.178159073170819,0.0219796896467131,0.0487401075454965,0.367056009014433
"LOC411054",176.999200679068,0.41981223640925,0.207535934059651,0.0194635932062232,0.0438289427258504,0.41981223640925
"LOC411057",644.781295914586,0.436828581481489,0.148982164554767,0.00186005046028708,0.00569151126462744,0.436828581481489
"LOC411058",564.81009755438,0.052336090507119,0.0464081856323489,0.256708865802227,0.369645060392331,0.052336090507119
"LOC411059",152.256266351481,0.154874790593731,0.075625202964551,0.0375261332583199,0.0761981026466649,0.154874790593731
"LOC411060",752.282899618531,-0.349334023636491,0.0762366937990415,4.29667734714763e-06,2.45668352081172e-05,0.349334023636491
"LOC411062",643.531642034448,-4.20988374847812e-05,0.087383940253449,0.984037165833099,0.990809617077649,4.20988374847812e-05
"LOC411065",8411.94972653159,0.164996142296763,0.120434391887155,0.157118098844418,0.248434237891795,0.164996142296763
"LOC411068",1259.37758230683,-0.1707807378377,0.0517452376873559,0.000883343591939936,0.00297429614501295,0.1707807378377
"LOC411069",1770.964035313,-0.115150212550114,0.0734183891616616,0.109032832307179,0.184144554659228,0.115150212550114
"LOC411070",1244.09671201418,-0.172092428045009,0.0779793608406651,0.0318727065351797,0.0664005263951128,0.172092428045009
"LOC411071",4695.94594000214,-0.00966655722287837,0.103772245092291,0.922002420077401,0.947882916664256,0.00966655722287837
"LOC411072",217.410293565149,-0.00466277560113983,0.0823452931822545,0.949008925683816,0.966431781623891,0.00466277560113983
"LOC411073",344.100313719718,0.0244798416542402,0.0992843480055522,0.788838048253074,0.851361214781204,0.0244798416542402
"LOC411076",1237.28444918675,-0.281765220663134,0.112634954599916,0.00927911357758595,0.0231539736027536,0.281765220663134
"LOC411077",469.626814074096,-0.168010815621167,0.0733801599591867,0.0187674498186282,0.0424616726613618,0.168010815621167
"LOC411078",14.2648986195787,-0.056114748742231,0.203964785034362,0.75251646368963,0.82289570130089,0.056114748742231
"LOC411079",256.557242676258,0.355602148312991,0.173697272657924,0.023063652930359,0.0507591188222868,0.355602148312991
"LOC411080",474.477447346416,0.00740516275940067,0.0951740451006298,0.944680473638477,0.96302937579172,0.00740516275940067
"LOC411081",843.827399871365,-0.0820497133348995,0.0838030200206444,0.310366396051444,0.428819301072612,0.0820497133348995
"LOC411083",11532.6492695125,0.175106019505283,0.105121797257856,0.0831626012548938,0.147497360977008,0.175106019505283
"LOC411085",498.553757027217,-0.0970331847805243,0.049913086630459,0.0499085769327805,0.0965151236600305,0.0970331847805243
"LOC411086",322.624167792808,0.828711103622018,0.148305200026681,4.75039241059178e-09,4.90287414228978e-08,0.828711103622018
"LOC411088",2664.04296225987,-0.156108661655037,0.0706044036887318,0.0244907167639392,0.0532648849457024,0.156108661655037
"LOC411090",798.152344778398,-0.258761297396788,0.0595448594832998,9.81147884304442e-06,5.16337897387553e-05,0.258761297396788
"LOC411091",8804.2561166348,-0.397748129269125,0.122186203777513,0.000567270094301964,0.0020094821984595,0.397748129269125
"LOC411093",165.95455332633,-0.276250807185641,0.153748175802526,0.0520134741293276,0.100021379438764,0.276250807185641
"LOC411095",2064.80633193129,-0.290924325105014,0.0826000075249042,0.000343913249560775,0.00128763937071635,0.290924325105014
"LOC411099",439.67548806971,1.07376989273998,0.182569772976362,3.70521415065361e-10,4.6133857892819e-09,1.07376989273998
"LOC411100",4755.19335932784,-0.357108979456807,0.161933149305706,0.0152123813206043,0.0353475701759683,0.357108979456807
"LOC411102",452.617551531309,0.0581254183607382,0.0665994781634302,0.363723945881202,0.484578834672008,0.0581254183607382
"LOC411103",2171.52441344478,-0.403810936084164,0.0617510154243874,3.42962033894307e-11,5.03642113513045e-10,0.403810936084164
"LOC411104",137.187982280663,-0.803561954270777,0.125047765311237,2.98561133839679e-11,4.41764792725614e-10,0.803561954270777
"LOC411105",271.320686545368,0.758864442991292,0.0775208843341445,3.21595225209144e-23,1.81928961681516e-21,0.758864442991292
"LOC411106",788.466326737209,-0.187031409420643,0.057461287847939,0.00101013925189932,0.00334256991920545,0.187031409420643
"LOC411110",827.929217015092,-0.652669775778373,0.108030796411637,4.12031593493173e-10,5.07622923183589e-09,0.652669775778373
"LOC411112",1397.54138891095,0.0853582818360048,0.0428707382925245,0.045957040091497,0.0901946036769418,0.0853582818360048
"LOC411113",2256.64858710696,-0.98132712297191,0.101966244936665,1.05605444569272e-22,5.61820965108526e-21,0.98132712297191
"LOC411114",3278.78593202822,0.149633572644662,0.105592988790517,0.143505876327512,0.230626934215374,0.149633572644662
"LOC411115",4522.53267219741,0.0721964582643742,0.0886436906528891,0.404940145778343,0.523172476673996,0.0721964582643742
"LOC411116",64.5544516362259,-0.0912562432885667,0.14400767644672,0.494348183193196,0.60967872877694,0.0912562432885667
"LOC411121",1072.13745265309,-0.268135577796928,0.0433938406648137,5.09574309063572e-10,6.18037068733684e-09,0.268135577796928
"LOC411122",3458.9438520903,-0.106502219802314,0.0555074572646247,0.0525806263621555,0.100935484819201,0.106502219802314
"LOC411124",923.304288636932,0.0760102222846775,0.159160716319914,0.597137247125964,0.699512036968376,0.0760102222846775
"LOC411125",1056.70799378697,-0.0682824571539408,0.0481986086473321,0.153498386868267,0.243738714401148,0.0682824571539408
"LOC411126",524.067329064572,-0.0214873392229895,0.0757229994234378,0.770303547549887,0.837203824105959,0.0214873392229895
"LOC411132",337.285677943462,-0.250952290256822,0.15227973932701,0.0778488928574296,0.139896121910541,0.250952290256822
"LOC411133",88.2268192217979,0.543268763025193,0.109298126475674,2.53237834225356e-07,1.85243475735848e-06,0.543268763025193
"LOC411134",2203.71365494914,-0.0897509001735578,0.0363739890790877,0.0160178205825875,0.0369622579058762,0.0897509001735578
"LOC411140",13384.788035828,0.433574017908944,0.364058750010176,0.0755013292316805,0.136310035479872,0.433574017908944
"LOC411141",1698.74103564294,-0.367735887425246,0.117641898559189,0.00112432592676021,0.00367645129449962,0.367735887425246
"LOC411142",1541.48154624833,-0.290061678401983,0.0346330806134591,4.22925168721421e-17,1.28236170329418e-15,0.290061678401983
"LOC411144",606.183679436369,0.00132412266731728,0.0679505940111293,0.940363454204798,0.959966320803573,0.00132412266731728
"LOC411145",416.834651776094,-0.0105949833316252,0.126985940579791,0.928850140710899,0.952325742062123,0.0105949833316252
"LOC411147",1719.45218697405,-0.0349591290742905,0.0727966809286145,0.625464584920647,0.723082055945414,0.0349591290742905
"LOC411148",403.084985731603,-0.0671790804777815,0.0824372748993799,0.406198435874774,0.524412417738779,0.0671790804777815
"LOC411150",1107.78835024657,0.0143465832389736,0.0995746601308968,0.890733952217604,0.926844788118318,0.0143465832389736
"LOC411154",11359.5899608574,-0.303318221612599,0.0594257349278184,2.55132576240662e-07,1.86512908951949e-06,0.303318221612599
"LOC411155",210.516724929967,0.816021962446845,0.117427989137677,6.71463180731289e-13,1.26144543616035e-11,0.816021962446845
"LOC411156",565.848458955902,-0.258888847853487,0.0767795927566149,0.000563174084415502,0.00199678566616148,0.258888847853487
"LOC411157",1317.18672918402,0.075291225179277,0.0988718440948439,0.430179250702125,0.54821624022405,0.075291225179277
"LOC411158",177.148657575783,0.0998090075984836,0.140095210089728,0.448886193594699,0.567054938999715,0.0998090075984836
"LOC411159",828.303359782664,1.20133730340525,0.264262136566346,4.10271944132092e-07,2.90491399523412e-06,1.20133730340525
"LOC411163",2451.73923369534,-0.225800397764679,0.11572155654194,0.0414368363501274,0.0826758835052661,0.225800397764679
"LOC411164",648.819618299251,0.0902092351893915,0.106369917211866,0.385484565430625,0.505117706426337,0.0902092351893915
"LOC411166",17.6068327561086,0.413741559604629,0.178208473229012,0.0104891363040619,0.0256937738180704,0.413741559604629
"LOC411167",1050.68605945537,-0.303185059178117,0.0751463789891726,4.75016214163535e-05,0.000216832674359205,0.303185059178117
"LOC411171",4569.1238964825,0.164825714405597,0.0707974442404619,0.0192602968869308,0.0434256433759656,0.164825714405597
"LOC411172",433.720977083176,0.00163084097312632,0.0614849381152015,0.998703470750625,0.999044907834642,0.00163084097312632
"LOC411173",643.306675374755,0.00485290630422305,0.154504482442372,0.972013024153671,0.982930744314374,0.00485290630422305
"LOC411175",1743.98381076936,0.104494367433207,0.120702277280828,0.365264033614775,0.48597126170424,0.104494367433207
"LOC411176",89.0446505035001,-1.67769485206283,0.374760068643732,1.68965769571515e-07,1.28664630257971e-06,1.67769485206283
"LOC411177",2216.87407528996,-0.106240557952336,0.0367450717711151,0.00447313307284667,0.012289565606713,0.106240557952336
"LOC411181",3.21214589720838,0.185419953893588,0.302261449083929,0.404874218654937,0.52314504914301,0.185419953893588
"LOC411182",3140.81904970851,-0.343890797476611,0.0547559509709271,2.17537482475738e-10,2.81643660939827e-09,0.343890797476611
"LOC411183",7157.39317516071,-0.46388015939321,0.0577209278571251,7.85044554015937e-16,2.08348332430896e-14,0.46388015939321
"LOC411184",16626.7223379002,0.475326920910405,0.137118273136171,0.000331887273047858,0.0012494077335967,0.475326920910405
"LOC411185",316.511484015956,-0.0210322866839191,0.0615980339343075,0.745456666735744,0.817696797326631,0.0210322866839191
"LOC411186",381.602205927706,-1.81311322394369,0.56183837213327,1.67231990939333e-05,8.3967534189359e-05,1.81311322394369
"LOC411187",74.5510491136681,-0.853568907802945,0.248797046881359,0.000103055655076981,0.00044020561570109,0.853568907802945
"LOC411188",5383.60169017402,-1.0498337650535,0.228602029404189,4.30925836231823e-07,3.0382867393116e-06,1.0498337650535
"LOC411189",5.62704924243769,0.750508178992059,0.36461628386604,0.00704783717390458,0.018253570764191,0.750508178992059
"LOC411191",804.813261982026,-0.244600517373515,0.0947875926616461,0.00757076427248469,0.0193636855430858,0.244600517373515
"LOC411192",1830.64350443387,-0.341376566866742,0.093880075183494,0.000149064207311919,0.000611084932531942,0.341376566866742
"LOC411193",1283.59464175501,-0.291647054162145,0.0552505268120679,9.57960149686526e-08,7.67942848762404e-07,0.291647054162145
"LOC411194",587.503242426474,0.0717650127791487,0.0621978298222705,0.239602393480837,0.350100675817692,0.0717650127791487
"LOC411195",295.124958877658,0.149973713216865,0.0883373329852983,0.0830384454736166,0.147323244345035,0.149973713216865
"LOC411196",880.677959658721,0.0582454469110024,0.0536405631447356,0.287147934227429,0.403503352406991,0.0582454469110024
"LOC411197",3.39169429759347,0.335890107578655,0.30432906643078,0.143168416704321,0.230170762240023,0.335890107578655
"LOC411199",4.70308910663922,0.295853174657713,0.274809538951816,0.173008982829385,0.268233823689908,0.295853174657713
"LOC411200",31.0504861389164,-0.216842859812913,0.240786011490848,0.274792706278322,0.390217645508552,0.216842859812913
"LOC411201",73.0954388853085,-0.43289368826352,0.178175330599931,0.00746597717685694,0.019120743299329,0.43289368826352
"LOC411202",10148.7342147884,0.179983027689627,0.192221111522386,0.306880176172465,0.424855167012364,0.179983027689627
"LOC411204",720.657162764614,0.152376967164441,0.0386043079230229,7.38287754650131e-05,0.000324358854370313,0.152376967164441
"LOC411206",6168.29058483779,-0.00355928937237393,0.0638295782117808,0.960215485563784,0.974223022248093,0.00355928937237393
"LOC411207",5542.8199480688,-1.7402723173865,0.231756237671812,4.54488979054129e-15,1.11050918806879e-13,1.7402723173865
"LOC411209",69.619555438249,0.0148161327398565,0.121561001727132,0.893912790425911,0.928913726284725,0.0148161327398565
"LOC411212",134.126050799288,0.320558704602998,0.201394444214267,0.0648235656194424,0.120217875457131,0.320558704602998
"LOC411213",25.445125550998,-0.26352441771709,0.241825348252922,0.190610627429715,0.290813034805614,0.26352441771709
"LOC411214",89.1259335669074,0.395806398100273,0.196335180890085,0.0233445738041497,0.0512928074198546,0.395806398100273
"LOC411215",125.402620291926,0.177489968056314,0.0660375340035445,0.00658639908592087,0.0172261932741046,0.177489968056314
"LOC411217",183.28281023204,-0.058871684071888,0.128596578085667,0.629199329219397,0.726084799055214,0.058871684071888
"LOC411218",702.767563915806,0.00912149530649319,0.0780460656399154,0.906803086575779,0.937149962497388,0.00912149530649319
"LOC411219",898.784354395463,0.195663025560523,0.0504859287077066,9.4964109110814e-05,0.000409528346732854,0.195663025560523
"LOC411220",21.5742507342482,0.686882192979582,0.17254518957385,1.99470261513382e-05,9.85895245250263e-05,0.686882192979582
"LOC411223",287.216860956262,-0.477423289718645,0.271406947039854,0.0272427790335559,0.0582799279489559,0.477423289718645
"LOC411226",122.878737825836,0.207319125935038,0.0864484607095683,0.0134890768252796,0.0318298699925549,0.207319125935038
"LOC411227",727.518060550902,0.222253886799741,0.101936405188678,0.0237360082810147,0.0519539018595826,0.222253886799741
"LOC411229",1090.39564617612,-0.519943759343547,0.150762638977863,0.000184475214542245,0.000742723739594921,0.519943759343547
"LOC411230",1617.67113737202,0.0269152222022521,0.0635121390086924,0.702561141163262,0.784915578099925,0.0269152222022521
"LOC411231",300.481918331411,-0.274570515871259,0.0712492087143287,8.85615736052845e-05,0.000383532597868547,0.274570515871259
"LOC411233",1349.55977982323,-0.136797637855124,0.0816763953412308,0.0851186067139392,0.150419473498406,0.136797637855124
"LOC411234",1298.73277546955,0.291543789992337,0.103506212648102,0.00345801779598962,0.0097854546141834,0.291543789992337
"LOC411237",1186.99207027803,-0.0814489032195981,0.0487665791721919,0.105283437875774,0.178818365534474,0.0814489032195981
"LOC411238",436.996525198683,-0.207648099670065,0.145436078500424,0.137925719977522,0.223137940581749,0.207648099670065
"LOC411239",1219.97245961238,0.104793709723831,0.0499215228747237,0.0355592654898333,0.0729638224566986,0.104793709723831
"LOC411240",2152.63324777947,-0.0887208035160724,0.084103339418581,0.286436699996885,0.40269731372535,0.0887208035160724
"LOC411245",415.705085099531,-0.108944804490996,0.0854270150013424,0.187945568520641,0.287694864499814,0.108944804490996
"LOC411248",54.71657706045,0.792595266256994,0.129063807643841,1.95873232273437e-10,2.56145286092549e-09,0.792595266256994
"LOC411249",255.928279685485,-0.120798906988878,0.0692196067809491,0.076950151283002,0.138557626248655,0.120798906988878
"LOC411250",2496.22493199009,-0.0619072242043693,0.0923665084156249,0.494472699221552,0.60976804042662,0.0619072242043693
"LOC411252",344.302957353662,-0.121738876500616,0.109490826161513,0.248125187751236,0.360081487593362,0.121738876500616
"LOC411253",252.973552233405,0.395849170213524,0.176748845700055,0.0136633297012826,0.0321891326134887,0.395849170213524
"LOC411255",1250.83900705141,0.432028386824012,0.0917810645412821,9.83165572617782e-07,6.40343342343824e-06,0.432028386824012
"LOC411257",77724.0280475236,0.499444721464842,0.150857974590724,0.000411958521473955,0.00150956873366662,0.499444721464842
"LOC411260",1651.62725862483,-0.674749835291301,0.0649750297518449,7.05811820067172e-26,5.16301346379137e-24,0.674749835291301
"LOC411261",424.236520028898,-0.653864714631398,0.113382030505319,2.26502179717637e-09,2.47755281440675e-08,0.653864714631398
"LOC411262",493.004580344907,-0.0188203187727207,0.0657151804339384,0.771457786178365,0.838360439130138,0.0188203187727207
"LOC411264",72.1152483500091,-0.0686599060729234,0.147892341552942,0.618731618357184,0.717561916493508,0.0686599060729234
"LOC411265",417.107347013915,-0.119903391860127,0.0502537331411968,0.0163417651290822,0.0376207747975567,0.119903391860127
"LOC411266",2341.3398990527,-0.0926138007679001,0.0380956017391125,0.0105148080855133,0.0257458815549892,0.0926138007679001
"LOC411268",280.218181791157,-0.0700321799535265,0.112338865719012,0.51739174200509,0.630148981338353,0.0700321799535265
"LOC411269",2592.93695673716,-0.607984907393598,0.104819119492371,2.32305239138008e-09,2.5315647289304e-08,0.607984907393598
"LOC411270",361.448644496711,0.0417325169623737,0.106421983344309,0.716547102099955,0.795529053593044,0.0417325169623737
"LOC411272",4665.53637539947,0.306520282643932,0.079810764940324,8.97189443218545e-05,0.000388339690955246,0.306520282643932
"LOC411273",1127.84975474325,0.514215764220376,0.436659623751772,0.0619346956927041,0.115925744184777,0.514215764220376
"LOC411276",175.232926265707,0.882063438419958,0.100272229509337,3.13075842016036e-19,1.17821210770279e-17,0.882063438419958
"LOC411277",4089.62419421079,-0.0960478433943489,0.082756621228411,0.2372644214931,0.347595792859587,0.0960478433943489
"LOC411279",960.6532412307,-0.131047171893973,0.0691306629780243,0.0535262904249192,0.102481875205833,0.131047171893973
"LOC411280",2354.30635661261,-0.357631824772317,0.0793260449031867,3.79665049164742e-06,2.19328713495762e-05,0.357631824772317
"LOC411282",291.652927707784,0.613193027532558,0.115422283560463,3.30016352304328e-08,2.93503904815339e-07,0.613193027532558
"LOC411285",5637.83242942494,0.428253859092045,0.128579042788395,0.00045265379547612,0.00164283227214588,0.428253859092045
"LOC411288",2340.0848319065,-0.0113732637257434,0.123193973472798,0.922047761980738,0.947882916664256,0.0113732637257434
"LOC411290",673.619334130896,-0.410715579762643,0.260154730684378,0.0476281612266753,0.0929376457147394,0.410715579762643
"LOC411291",2848.64072317706,-1.60868947044724,0.210434935609531,1.08853852481348e-15,2.82105220667391e-14,1.60868947044724
"LOC411293",894.425692031817,-0.126536874896812,0.0970291662783151,0.181767730461966,0.279664718986046,0.126536874896812
"LOC411294",11.2523757222757,0.921349003983908,0.219864248525206,4.9189163101011e-06,2.77986463029567e-05,0.921349003983908
"LOC411295",2510.27306573065,-0.00183393154328702,0.0798029828960542,0.997809854833023,0.998347698264503,0.00183393154328702
"LOC411296",755.636367984897,-1.93118908834887,0.167692225439373,3.19987102338192e-32,3.90117608933979e-30,1.93118908834887
"LOC411297",24.8018988020937,0.647194687042419,0.194539339020821,0.000224265443341573,0.000882880171163729,0.647194687042419
"LOC411298",396.333976228069,0.542988498520651,0.44282586430416,0.0338297389979701,0.0699917385950579,0.542988498520651
"LOC411299",1292.34794416764,0.0192293999442394,0.0943817792505895,0.829134360545451,0.881798142282958,0.0192293999442394
"LOC411301",52.7583499437745,0.208073655645104,0.145929531208781,0.128638284050254,0.21071833121402,0.208073655645104
"LOC411303",419.576344436046,0.272801186787178,0.171945424464494,0.0821710017242496,0.146181699981854,0.272801186787178
"LOC411304",462.613549051364,0.0013108136020399,0.0648533023947668,0.986097644849703,0.99223262208566,0.0013108136020399
"LOC411305",458.931868395987,-0.333006275190389,0.0779450001413436,1.28164600109682e-05,6.57936995943457e-05,0.333006275190389
"LOC411306",652.647310828685,0.0522621598260329,0.0404240545112117,0.194589353973386,0.295583880454837,0.0522621598260329
